"has_null","wave","gender","age","age_o","d_age","d_d_age","race","race_o","samerace","importance_same_race","importance_same_religion","d_importance_same_race","d_importance_same_religion","field","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","d_pref_o_attractive","d_pref_o_sincere","d_pref_o_intelligence","d_pref_o_funny","d_pref_o_ambitious","d_pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","d_attractive_o","d_sinsere_o","d_intelligence_o","d_funny_o","d_ambitous_o","d_shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","d_attractive_important","d_sincere_important","d_intellicence_important","d_funny_important","d_ambtition_important","d_shared_interests_important","attractive","sincere","intelligence","funny","ambition","d_attractive","d_sincere","d_intelligence","d_funny","d_ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","d_attractive_partner","d_sincere_partner","d_intelligence_partner","d_funny_partner","d_ambition_partner","d_shared_interests_partner","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","d_sports","d_tvsports","d_exercise","d_dining","d_museums","d_art","d_hiking","d_gaming","d_clubbing","d_reading","d_tv","d_theater","d_movies","d_concerts","d_music","d_shopping","d_yoga","interests_correlate","d_interests_correlate","expected_happy_with_sd_people","expected_num_interested_in_me","expected_num_matches","d_expected_happy_with_sd_people","d_expected_num_interested_in_me","d_expected_num_matches","like","guess_prob_liked","d_like","d_guess_prob_liked","met","decision","decision_o","match"
1,9,male,23,26,3,[2-3],European/Caucasian-American,European/Caucasian-American,1,6,8,[6-10],[6-10],'Computational Biochemsistry',19.61,15.69,17.65,15.69,17.65,13.73,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],5,6,7,8,7,6,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],9,7,8,8,6,6,[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0.5,[0.33-1],6,?,?,[5-6],[0-3],[0-2],8,6,[6-8],[5-6],0,1,0,0
1,9,male,23,23,0,[0-1],European/Caucasian-American,European/Caucasian-American,1,6,8,[6-10],[6-10],'Computational Biochemsistry',15.38,17.31,19.23,19.23,11.54,17.31,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],5,6,7,6,7,5,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],10,9,8,8,6,6,[9-10],[9-10],[6-8],[6-8],[6-8],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0.32,[0-0.33],6,?,?,[5-6],[0-3],[0-2],8,6,[6-8],[5-6],0,1,0,0
1,9,male,23,31,8,[7-37],European/Caucasian-American,'Black/African American',0,6,8,[6-10],[6-10],'Computational Biochemsistry',14.58,16.67,20.83,18.75,16.67,12.5,[0-15],[16-20],[21-100],[16-20],[16-20],[0-15],5,7,7,6,9,1,[0-5],[6-8],[6-8],[6-8],[9-10],[0-5],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],7,8,8,5,7,5,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0,[-1-0],6,?,?,[5-6],[0-3],[0-2],7,7,[6-8],[7-10],0,0,0,0
1,9,male,23,23,0,[0-1],European/Caucasian-American,European/Caucasian-American,1,6,8,[6-10],[6-10],'Computational Biochemsistry',17.31,13.46,17.31,19.23,19.23,13.46,[16-20],[0-15],[16-20],[16-20],[16-20],[0-15],4,6,6,4,4,4,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],10,8,8,8,8,6,[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0.32,[0-0.33],6,?,?,[5-6],[0-3],[0-2],9,6,[9-10],[5-6],0,1,0,0
1,9,male,23,25,2,[2-3],European/Caucasian-American,'Black/African American',0,6,8,[6-10],[6-10],'Computational Biochemsistry',11.54,13.46,19.23,19.23,19.23,17.31,[0-15],[0-15],[16-20],[16-20],[16-20],[16-20],5,8,8,8,8,7,[0-5],[6-8],[6-8],[6-8],[6-8],[6-8],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],8,9,8,7,8,6,[6-8],[9-10],[6-8],[6-8],[6-8],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0.36,[0.33-1],6,?,?,[5-6],[0-3],[0-2],7,7,[6-8],[7-10],0,1,0,0
1,9,male,23,28,5,[4-6],European/Caucasian-American,'Black/African American',0,6,8,[6-10],[6-10],'Computational Biochemsistry',13.04,21.74,17.39,17.39,15.22,15.22,[0-15],[21-100],[16-20],[16-20],[16-20],[16-20],6,5,5,6,5,5,[6-8],[0-5],[0-5],[6-8],[0-5],[0-5],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],7,8,8,7,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0.13,[0-0.33],6,?,?,[5-6],[0-3],[0-2],7,6,[6-8],[5-6],0,0,0,0
1,9,male,23,29,6,[4-6],European/Caucasian-American,European/Caucasian-American,1,6,8,[6-10],[6-10],'Computational Biochemsistry',20,15.56,20,15.56,11.11,17.78,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],7,10,4,5,?,6,[6-8],[9-10],[0-5],[0-5],[0-5],[6-8],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],9,8,8,8,8,7,[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0.41,[0.33-1],6,?,?,[5-6],[0-3],[0-2],10,8,[9-10],[7-10],0,1,1,1
1,9,male,23,28,5,[4-6],European/Caucasian-American,European/Caucasian-American,1,6,8,[6-10],[6-10],'Computational Biochemsistry',16.36,16.36,18.18,18.18,16.36,14.55,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],6,8,10,7,9,2,[6-8],[6-8],[9-10],[6-8],[9-10],[0-5],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],8,7,7,6,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0,[-1-0],6,?,?,[5-6],[0-3],[0-2],6,5,[6-8],[5-6],0,1,0,0
1,9,male,23,27,4,[4-6],European/Caucasian-American,'Latino/Hispanic American',0,6,8,[6-10],[6-10],'Computational Biochemsistry',14.29,18.37,18.37,16.33,18.37,14.29,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],6,7,8,7,9,5,[6-8],[6-8],[6-8],[6-8],[9-10],[0-5],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],9,9,9,8,8,6,[9-10],[9-10],[9-10],[6-8],[6-8],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0.48,[0.33-1],6,?,?,[5-6],[0-3],[0-2],8,6,[6-8],[5-6],?,1,0,0
1,9,male,23,25,2,[2-3],European/Caucasian-American,'Latino/Hispanic American',0,6,8,[6-10],[6-10],'Computational Biochemsistry',15.52,17.24,17.24,17.24,17.24,15.52,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],8,9,10,7,7,6,[6-8],[9-10],[9-10],[6-8],[6-8],[6-8],17.02,21.28,17.02,21.28,14.89,8.51,[16-20],[21-100],[16-20],[21-100],[0-15],[0-15],8,10,10,9,8,[6-8],[9-10],[9-10],[9-10],[6-8],8,8,8,7,9,6,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],9,3,10,8,6,7,7,4,7,3,1,9,6,4,6,7,1,[9-10],[0-5],[9-10],[6-8],[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],[0-5],[9-10],[6-8],[0-5],[6-8],[6-8],[0-5],0.38,[0.33-1],6,?,?,[5-6],[0-3],[0-2],8,3,[6-8],[0-4],0,1,0,0
1,9,male,26,24,2,[2-3],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,16,16,20,16,18,14,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],9,9,9,9,9,7,[9-10],[9-10],[9-10],[9-10],[9-10],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],3,4,4,3,3,4,[0-5],[0-5],[0-5],[0-5],[0-5],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.74,[0.33-1],7,?,?,[7-10],[0-3],[0-2],2,6,[0-5],[5-6],0,0,1,0
1,9,male,26,27,1,[0-1],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,15.38,19.23,19.23,19.23,13.46,13.46,[16-20],[16-20],[16-20],[16-20],[0-15],[0-15],7,8,9,9,8,9,[6-8],[6-8],[9-10],[9-10],[6-8],[9-10],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],5,9,8,9,7,9,[0-5],[9-10],[6-8],[9-10],[6-8],[9-10],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.41,[0.33-1],7,?,?,[7-10],[0-3],[0-2],8,8,[6-8],[7-10],0,1,1,1
1,9,male,26,25,1,[0-1],'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,3,1,[2-5],[0-1],MBA,17.65,17.65,17.65,15.69,15.69,15.69,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],5,6,7,6,7,5,[0-5],[6-8],[6-8],[6-8],[6-8],[0-5],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],5,8,5,3,3,3,[0-5],[6-8],[0-5],[0-5],[0-5],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],-0.38,[-1-0],7,?,?,[7-10],[0-3],[0-2],3,3,[0-5],[0-4],0,0,1,0
1,9,male,26,24,2,[2-3],'Asian/Pacific Islander/Asian-American',Other,0,3,1,[2-5],[0-1],MBA,14,18,20,18,16,14,[0-15],[16-20],[16-20],[16-20],[16-20],[0-15],8,8,8,8,8,1,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],7,9,9,6,7,4,[6-8],[9-10],[9-10],[6-8],[6-8],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.32,[0-0.33],7,?,?,[7-10],[0-3],[0-2],7,6,[6-8],[5-6],0,1,0,0
1,9,male,26,23,3,[2-3],'Asian/Pacific Islander/Asian-American','Asian/Pacific Islander/Asian-American',1,3,1,[2-5],[0-1],MBA,15.38,19.23,17.31,19.23,9.62,19.23,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],4,5,5,6,6,5,[0-5],[0-5],[0-5],[6-8],[6-8],[0-5],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],3,7,5,6,5,4,[0-5],[6-8],[0-5],[6-8],[0-5],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],-0.36,[-1-0],7,?,?,[7-10],[0-3],[0-2],3,6,[0-5],[5-6],0,0,0,0
1,9,male,26,30,4,[4-6],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,17.5,17.5,20,12.5,20,12.5,[16-20],[16-20],[16-20],[0-15],[16-20],[0-15],6,6,8,6,8,5,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],5,6,6,5,6,6,[0-5],[6-8],[6-8],[0-5],[6-8],[6-8],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.49,[0.33-1],7,?,?,[7-10],[0-3],[0-2],5,6,[0-5],[5-6],0,1,1,1
1,9,male,26,25,1,[0-1],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,13.21,18.87,18.87,16.98,16.98,15.09,[0-15],[16-20],[16-20],[16-20],[16-20],[16-20],6,8,8,8,8,?,[6-8],[6-8],[6-8],[6-8],[6-8],[0-5],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],8,7,7,8,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],-0.08,[-1-0],7,?,?,[7-10],[0-3],[0-2],7,8,[6-8],[7-10],1,1,0,0
1,9,male,26,25,1,[0-1],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,15.38,17.31,17.31,17.31,17.31,15.38,[16-20],[16-20],[16-20],[16-20],[16-20],[16-20],7,8,8,8,8,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],6,8,9,5,8,5,[6-8],[6-8],[9-10],[0-5],[6-8],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.41,[0.33-1],7,?,?,[7-10],[0-3],[0-2],6,5,[6-8],[5-6],0,0,0,0
1,9,male,26,22,4,[4-6],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,15.38,19.23,19.23,19.23,15.38,11.54,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],7,8,7,8,9,7,[6-8],[6-8],[6-8],[6-8],[9-10],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],3,7,7,5,5,4,[0-5],[6-8],[6-8],[0-5],[0-5],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.43,[0.33-1],7,?,?,[7-10],[0-3],[0-2],4,7,[0-5],[7-10],0,0,0,0
1,9,male,26,22,4,[4-6],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,16,20,18,20,18,8,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],7,6,6,8,8,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],6,8,7,4,5,5,[6-8],[6-8],[6-8],[0-5],[0-5],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.43,[0.33-1],7,?,?,[7-10],[0-3],[0-2],4,4,[0-5],[0-4],0,0,0,0
1,9,male,26,26,0,[0-1],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,19.61,15.69,17.65,15.69,17.65,13.73,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],7,7,9,8,8,6,[6-8],[6-8],[9-10],[6-8],[6-8],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],6,7,7,7,6,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.48,[0.33-1],7,?,?,[7-10],[0-3],[0-2],5,7,[0-5],[7-10],1,1,0,0
1,9,male,26,23,3,[2-3],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,15.38,17.31,19.23,19.23,11.54,17.31,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],10,8,8,8,8,8,[9-10],[6-8],[6-8],[6-8],[6-8],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],6,8,8,3,6,2,[6-8],[6-8],[6-8],[0-5],[6-8],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.32,[0-0.33],7,?,?,[7-10],[0-3],[0-2],2,2,[0-5],[0-4],0,0,0,0
1,9,male,26,31,5,[4-6],'Asian/Pacific Islander/Asian-American','Black/African American',0,3,1,[2-5],[0-1],MBA,14.58,16.67,20.83,18.75,16.67,12.5,[0-15],[16-20],[21-100],[16-20],[16-20],[0-15],7,7,7,7,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],6,8,7,7,8,6,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.01,[0-0.33],7,?,?,[7-10],[0-3],[0-2],6,6,[6-8],[5-6],0,0,1,0
1,9,male,26,23,3,[2-3],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,17.31,13.46,17.31,19.23,19.23,13.46,[16-20],[0-15],[16-20],[16-20],[16-20],[0-15],6,9,10,8,10,7,[6-8],[9-10],[9-10],[6-8],[9-10],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],8,7,4,9,4,5,[6-8],[6-8],[0-5],[9-10],[0-5],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.36,[0.33-1],7,?,?,[7-10],[0-3],[0-2],8,6,[6-8],[5-6],0,1,0,0
1,9,male,26,25,1,[0-1],'Asian/Pacific Islander/Asian-American','Black/African American',0,3,1,[2-5],[0-1],MBA,11.54,13.46,19.23,19.23,19.23,17.31,[0-15],[0-15],[16-20],[16-20],[16-20],[16-20],10,10,10,10,10,10,[9-10],[9-10],[9-10],[9-10],[9-10],[9-10],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],7,7,5,7,7,5,[6-8],[6-8],[0-5],[6-8],[6-8],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],-0.11,[-1-0],7,?,?,[7-10],[0-3],[0-2],7,1,[6-8],[0-4],0,1,1,1
1,9,male,26,28,2,[2-3],'Asian/Pacific Islander/Asian-American','Black/African American',0,3,1,[2-5],[0-1],MBA,13.04,21.74,17.39,17.39,15.22,15.22,[0-15],[21-100],[16-20],[16-20],[16-20],[16-20],8,?,8,?,8,?,[6-8],[0-5],[6-8],[0-5],[6-8],[0-5],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],4,5,6,5,8,5,[0-5],[0-5],[6-8],[0-5],[6-8],[0-5],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],-0.13,[-1-0],7,?,?,[7-10],[0-3],[0-2],5,4,[0-5],[0-4],0,0,0,0
1,9,male,26,29,3,[2-3],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,20,15.56,20,15.56,11.11,17.78,[16-20],[16-20],[16-20],[16-20],[0-15],[16-20],7,8,8,9,9,10,[6-8],[6-8],[6-8],[9-10],[9-10],[9-10],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],7,8,7,7,7,7,[6-8],[6-8],[6-8],[6-8],[6-8],[6-8],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],-0.01,[-1-0],7,?,?,[7-10],[0-3],[0-2],7,6,[6-8],[5-6],0,1,1,1
1,9,male,26,28,2,[2-3],'Asian/Pacific Islander/Asian-American',European/Caucasian-American,0,3,1,[2-5],[0-1],MBA,16.36,16.36,18.18,18.18,16.36,14.55,[16-20],[16-20],[16-20],[16-20],[16-20],[0-15],4,7,8,5,10,7,[0-5],[6-8],[6-8],[0-5],[9-10],[6-8],14.89,19.15,21.28,19.15,14.89,10.64,[0-15],[16-20],[21-100],[16-20],[0-15],[0-15],7,8,9,9,9,[6-8],[6-8],[9-10],[9-10],[9-10],7,7,8,4,6,6,[6-8],[6-8],[6-8],[0-5],[6-8],[6-8],8,6,9,9,6,4,2,7,6,9,5,2,9,2,7,9,2,[6-8],[6-8],[9-10],[9-10],[6-8],[0-5],[0-5],[6-8],[6-8],[9-10],[0-5],[0-5],[9-10],[0-5],[6-8],[9-10],[0-5],0.23,[0-0.33],7,?,?,[7-10],[0-3],[0-2],5,3,[0-5],[0-4],0,1,0,0
