gender,age,age_o,samerace,importance_same_race,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,like,met,decision_o
1,27,33,0,3,19,19,19,19,19,5,5,8,7,4,8,8,15,20,20,15,15,15,10,9,10,9,8,6,8,8,6,7,6,6,0,0
1,34,28,1,6,20,20,20,10,10,20,6,8,9,3,6,3,10,25,20,20,5,20,7,9,7,9,4,7,6,6,7,8,7,6,0,0
1,34,32,1,6,18,10,30,10,10,22,6,8,8,6,5,3,10,25,20,20,5,20,7,9,7,9,4,7,6,9,8,7,7,8,0,1
1,34,25,0,6,20,30,10,15,0,25,5,8,6,5,4,7,10,25,20,20,5,20,7,9,7,9,4,6,8,8,5,6,7,6,0,1
1,34,27,0,6,25,15,20,20,15,5,6,7,8,6,3,4,10,25,20,20,5,20,7,9,7,9,4,8,8,7,8,9,6,8,0,0
1,34,33,0,6,22,22,15,15,5,21,6,7,6,5,5,5,10,25,20,20,5,20,7,9,7,9,4,6,8,8,6,8,5,6,0,0
1,34,25,0,6,20,20,20,20,10,10,5,8,7,6,6,5,10,25,20,20,5,20,7,9,7,9,4,7,8,9,7,8,7,7,0,0
1,26,28,0,1,20,20,20,10,10,20,8,6,8,10,9,2,10,30,30,10,10,10,3,8,5,3,6,7,7,6,6,5,5,6,0,0
1,26,32,0,1,18,10,30,10,10,22,8,7,8,7,7,4,10,30,30,10,10,10,3,8,5,3,6,5,7,6,5,6,3,6,0,1
1,26,25,0,1,35,20,10,20,10,5,5,7,7,7,5,5,10,30,30,10,10,10,3,8,5,3,6,4,4,4,5,5,4,5,0,1
1,26,25,1,1,20,30,10,15,0,25,6,6,4,8,3,4,10,30,30,10,10,10,3,8,5,3,6,4,5,5,4,7,3,4,0,1
1,26,27,0,1,25,15,20,20,15,5,6,7,7,8,7,5,10,30,30,10,10,10,3,8,5,3,6,5,4,5,7,6,5,6,0,1
1,26,33,0,1,22,22,15,15,5,21,8,9,8,10,9,10,10,30,30,10,10,10,3,8,5,3,6,5,5,6,5,7,6,6,0,1
1,26,25,0,1,20,20,20,20,10,10,6,7,7,8,9,7,10,30,30,10,10,10,3,8,5,3,6,7,5,5,6,5,7,6,0,1
1,29,28,0,1,20,20,20,10,10,20,8,9,9,9,9,7,90,2,2,2,2,2,8,10,8,8,8,5,7,8,6,7,5,6,0,1
1,29,32,0,1,18,10,30,10,10,22,9,8,7,7,6,4,90,2,2,2,2,2,8,10,8,8,8,4,7,10,7,8,5,6,0,1
1,29,25,1,1,20,30,10,15,0,25,5,6,5,5,4,3,90,2,2,2,2,2,8,10,8,8,8,5,10,10,9,6,7,8,0,1
1,29,27,0,1,25,15,20,20,15,5,6,7,7,8,7,5,90,2,2,2,2,2,8,10,8,8,8,10,6,8,9,7,5,7,0,1
1,29,33,0,1,22,22,15,15,5,21,2,9,7,9,9,9,90,2,2,2,2,2,8,10,8,8,8,5,8,9,6,10,5,6,0,1
1,29,25,0,1,20,20,20,20,10,10,8,10,8,8,8,8,90,2,2,2,2,2,8,10,8,8,8,8,6,10,9,10,9,8,0,1
1,26,27,0,3,20,20,20,25,5,10,7,8,8,8,7,7,20,20,25,20,5,10,7,9,7,8,4,4,6,7,3,2,7,6,0,1
1,26,28,0,3,20,20,20,10,10,20,8,5,7,5,3,1,20,20,25,20,5,10,7,9,7,8,4,3,6,6,5,9,5,7,0,0
1,26,32,0,3,18,10,30,10,10,22,9,8,8,7,7,6,20,20,25,20,5,10,7,9,7,8,4,3,2,6,2,2,7,3,0,0
1,26,25,0,3,20,30,10,15,0,25,8,6,6,6,3,5,20,20,25,20,5,10,7,9,7,8,4,1,7,6,2,2,3,2,0,1
1,26,27,0,3,25,15,20,20,15,5,8,7,7,6,6,5,20,20,25,20,5,10,7,9,7,8,4,5,3,6,7,10,3,7,0,1
1,26,25,0,3,20,20,20,20,10,10,7,8,7,8,7,8,20,20,25,20,5,10,7,9,7,8,4,7,7,7,6,9,7,7,0,1
1,26,33,0,3,19,19,19,19,19,5,8,9,8,8,8,8,20,20,25,20,5,10,7,9,7,8,4,3,6,7,5,3,7,6,0,1
0,27,26,0,2,20,20,25,20,5,10,4,6,7,3,2,7,20,20,20,25,5,10,7,9,8,9,5,7,8,8,8,7,7,8,0,1
0,28,22,0,8,20,20,20,10,10,20,7,8,8,7,9,5,20,20,20,10,10,20,7,10,7,10,10,6,8,9,8,9,3,3,0,1
0,28,23,1,8,15,15,20,20,20,10,6,7,7,6,7,6,20,20,20,10,10,20,7,10,7,10,10,9,9,7,8,8,5,6,0,0
0,28,24,0,8,15,20,15,20,15,15,7,7,7,9,9,9,20,20,20,10,10,20,7,10,7,10,10,4,6,7,2,2,1,4,0,1
0,28,34,1,8,10,20,20,20,20,10,7,8,6,6,7,5,20,20,20,10,10,20,7,10,7,10,10,2,6,8,4,3,1,3,0,1
0,28,27,1,8,15,20,20,15,15,15,8,9,9,8,9,8,20,20,20,10,10,20,7,10,7,10,10,8,8,8,8,9,7,8,0,1
0,28,34,1,8,10,25,20,20,5,20,7,6,6,7,8,7,20,20,20,10,10,20,7,10,7,10,10,6,8,9,3,6,3,3,0,0
0,28,26,0,8,10,30,30,10,10,10,7,7,6,6,5,5,20,20,20,10,10,20,7,10,7,10,10,8,6,8,10,9,2,3,0,1
0,28,29,0,8,90,2,2,2,2,2,5,7,8,6,7,5,20,20,20,10,10,20,7,10,7,10,10,8,9,9,9,9,7,7,0,0
0,28,26,0,8,20,20,25,20,5,10,3,6,6,5,9,5,20,20,20,10,10,20,7,10,7,10,10,8,5,7,5,3,1,4,0,1
0,32,23,1,1,15,15,20,20,20,10,2,6,8,4,8,3,18,10,30,10,10,22,5,7,6,8,7,7,6,6,5,4,4,6,0,0
0,32,24,0,1,15,20,15,20,15,15,4,6,9,3,9,5,18,10,30,10,10,22,5,7,6,8,7,9,7,8,6,6,5,8,0,0
0,32,27,1,1,15,20,20,15,15,15,8,9,10,9,10,8,18,10,30,10,10,22,5,7,6,8,7,6,7,6,6,6,4,5,0,1
0,32,34,1,1,10,25,20,20,5,20,7,6,9,8,7,7,18,10,30,10,10,22,5,7,6,8,7,6,8,8,6,5,3,7,0,1
0,32,26,0,1,10,30,30,10,10,10,5,7,6,5,6,3,18,10,30,10,10,22,5,7,6,8,7,8,7,8,7,7,4,8,0,0
0,32,29,0,1,90,2,2,2,2,2,4,7,10,7,8,5,18,10,30,10,10,22,5,7,6,8,7,9,8,7,7,6,4,8,0,0
0,32,26,0,1,20,20,25,20,5,10,3,2,6,2,2,7,18,10,30,10,10,22,5,7,6,8,7,9,8,8,7,7,6,7,0,0
0,25,23,0,1,15,15,20,20,20,10,3,8,7,5,5,2,20,30,10,15,0,25,5,10,2,8,4,8,7,7,7,2,3,7,0,0
0,25,24,1,1,15,20,15,20,15,15,3,7,7,4,7,3,20,30,10,15,0,25,5,10,2,8,4,7,7,5,3,7,3,3,0,0
0,25,34,0,1,10,20,20,20,20,10,6,9,8,6,8,2,20,30,10,15,0,25,5,10,2,8,4,5,6,8,5,6,3,6,0,0
0,25,27,0,1,15,20,20,15,15,15,5,8,8,5,7,5,20,30,10,15,0,25,5,10,2,8,4,6,7,7,6,5,3,6,0,0
0,25,34,0,1,10,25,20,20,5,20,6,8,8,5,6,7,20,30,10,15,0,25,5,10,2,8,4,5,8,6,5,4,7,7,0,0
0,25,26,1,1,10,30,30,10,10,10,4,5,5,4,7,3,20,30,10,15,0,25,5,10,2,8,4,6,6,4,8,3,4,7,0,0
0,25,29,1,1,90,2,2,2,2,2,5,10,10,9,6,7,20,30,10,15,0,25,5,10,2,8,4,5,6,5,5,4,3,5,0,0
0,25,26,0,1,20,20,25,20,5,10,1,7,6,2,2,3,20,30,10,15,0,25,5,10,2,8,4,8,6,6,6,3,5,7,0,0
0,27,22,1,1,20,20,20,10,10,20,5,6,6,8,6,2,25,15,20,20,15,5,5,6,8,8,8,5,7,8,6,7,3,7,0,0
0,27,23,0,1,15,15,20,20,20,10,7,6,6,8,7,7,25,15,20,20,15,5,5,6,8,8,8,7,8,6,8,6,4,8,0,1
0,27,24,0,1,15,20,15,20,15,15,7,5,6,8,9,6,25,15,20,20,15,5,5,6,8,8,8,6,6,9,6,7,4,6,0,1
0,27,34,0,1,10,20,20,20,20,10,7,8,7,6,6,8,25,15,20,20,15,5,5,6,8,8,8,6,7,7,6,6,3,6,0,1
0,27,27,0,1,15,20,20,15,15,15,9,8,9,8,9,7,25,15,20,20,15,5,5,6,8,8,8,6,8,7,7,6,3,7,0,1
0,27,34,0,1,10,25,20,20,5,20,8,8,7,8,9,6,25,15,20,20,15,5,5,6,8,8,8,6,7,8,6,3,4,6,0,1
0,27,26,0,1,10,30,30,10,10,10,5,4,5,7,6,5,25,15,20,20,15,5,5,6,8,8,8,6,7,7,8,7,5,7,0,0
0,27,29,0,1,90,2,2,2,2,2,10,6,8,9,7,5,25,15,20,20,15,5,5,6,8,8,8,6,7,7,8,7,5,7,0,1
0,27,26,0,1,20,20,25,20,5,10,5,3,6,7,10,3,25,15,20,20,15,5,5,6,8,8,8,8,7,7,6,6,5,8,0,1
0,33,22,1,2,20,20,20,10,10,20,4,8,7,8,9,8,22,22,15,15,5,21,7,9,7,10,7,9,9,8,9,7,9,9,0,0
0,33,23,0,2,15,15,20,20,20,10,2,5,5,2,5,2,22,22,15,15,5,21,7,9,7,10,7,9,8,9,9,6,7,9,0,0
0,33,24,0,2,15,20,15,20,15,15,4,7,7,5,9,4,22,22,15,15,5,21,7,9,7,10,7,9,9,9,6,7,5,7,0,0
0,33,34,0,2,10,20,20,20,20,10,3,7,8,4,3,2,22,22,15,15,5,21,7,9,7,10,7,6,9,8,7,8,6,2,0,0
0,33,27,0,2,15,20,20,15,15,15,6,8,9,8,10,6,22,22,15,15,5,21,7,9,7,10,7,9,9,8,9,8,9,9,1,0
0,33,34,0,2,10,25,20,20,5,20,6,8,8,6,8,5,22,22,15,15,5,21,7,9,7,10,7,6,7,6,5,5,5,6,0,0
0,33,26,0,2,10,30,30,10,10,10,5,5,6,5,7,6,22,22,15,15,5,21,7,9,7,10,7,8,9,8,10,9,10,9,0,0
0,33,29,0,2,90,2,2,2,2,2,5,8,9,6,10,5,22,22,15,15,5,21,7,9,7,10,7,2,9,7,9,9,9,8,0,0
0,25,22,1,1,20,20,20,10,10,20,7,5,8,5,8,7,20,20,20,20,10,10,10,9,9,10,10,5,10,6,7,7,4,5,0,1
0,25,23,0,1,15,15,20,20,20,10,3,7,7,6,9,5,20,20,20,20,10,10,10,9,9,10,10,9,10,7,9,7,7,9,0,0
0,25,24,0,1,15,20,15,20,15,15,7,6,7,6,7,8,20,20,20,20,10,10,10,9,9,10,10,3,8,5,4,4,4,4,0,1
0,25,34,0,1,10,20,20,20,20,10,6,8,10,8,10,9,20,20,20,20,10,10,10,9,9,10,10,6,10,8,7,7,6,6,0,1
0,25,27,0,1,15,20,20,15,15,15,9,8,9,9,10,10,20,20,20,20,10,10,10,9,9,10,10,8,8,8,9,7,8,8,0,1
0,25,34,0,1,10,25,20,20,5,20,7,8,9,7,8,7,20,20,20,20,10,10,10,9,9,10,10,5,8,7,6,6,5,5,0,1
0,25,26,0,1,10,30,30,10,10,10,7,5,5,6,5,7,20,20,20,20,10,10,10,9,9,10,10,6,7,7,8,9,7,7,0,1
0,25,29,0,1,90,2,2,2,2,2,8,6,10,9,10,9,20,20,20,20,10,10,10,9,9,10,10,8,10,8,8,8,8,8,0,1
0,25,26,0,1,20,20,25,20,5,10,7,7,7,6,9,7,20,20,20,20,10,10,10,9,9,10,10,7,8,7,8,7,8,7,0,1
0,33,27,0,2,15,20,20,15,15,15,6,8,8,6,7,6,19,19,19,19,19,5,8,10,9,10,9,5,8,7,4,8,8,5,0,0
0,33,26,0,2,20,20,25,20,5,10,3,6,7,5,3,7,19,19,19,19,19,5,8,10,9,10,9,8,9,8,8,8,8,8,0,1
1,28,29,0,1,30,25,18,18,4,5,4,8,8,7,6,3,0,25,25,25,25,0,9,9,9,9,10,6,6,7,6,5,2,6,0,0
1,28,24,1,1,30,10,20,20,10,10,7,9,8,9,8,7,0,25,25,25,25,0,9,9,9,9,10,4,5,6,6,6,6,6,0,1
1,28,21,0,1,25,10,25,5,10,25,7,8,8,6,6,7,0,25,25,25,25,0,9,9,9,9,10,7,6,9,4,9,3,2,0,1
1,28,26,0,1,24,16,28,14,8,10,6,9,8,7,9,8,0,25,25,25,25,0,9,9,9,9,10,2,4,5,5,5,1,3,0,1
1,28,32,0,1,25,15,20,25,10,5,7,7,8,7,8,8,0,25,25,25,25,0,9,9,9,9,10,1,2,8,1,8,1,2,0,1
1,28,25,0,1,27,15,28,10,10,10,6.5,8,9,10,8,4,0,25,25,25,25,0,9,9,9,9,10,4,2,5,1,8,7,6,0,0
1,28,25,0,1,25,20,30,15,5,5,7,8,7,7,8,5,0,25,25,25,25,0,9,9,9,9,10,1,9,8,1,3,1,2,0,0
1,28,27,0,1,20,20,20,15,5,20,10,8,8,8,5,5,0,25,25,25,25,0,9,9,9,9,10,4,6,8,6,6,10,4,0,1
1,28,23,0,1,25,15,20,20,10,10,7,7,7,7,8,7,0,25,25,25,25,0,9,9,9,9,10,1,2,5,7,5,1,1,0,1
1,28,27,0,1,50,10,10,10,10,10,9,9,9,9,9,9,0,25,25,25,25,0,9,9,9,9,10,6,1,5,1,1,1,1,0,1
1,28,27,0,1,20,20,15,25,10,10,4,6,5,8,5,5,0,25,25,25,25,0,9,9,9,9,10,1,6,5,1,6,4,1,0,0
1,28,28,0,1,20,30,10,20,0,20,7,6,6,5,7,2,0,25,25,25,25,0,9,9,9,9,10,2,6,6,7,6,3,3,0,0
1,28,34,0,1,30,10,30,10,5,15,8,7,6,5,4,4,0,25,25,25,25,0,9,9,9,9,10,4,2,7,1,7,1,1,0,0
1,28,27,0,1,20,20,15,15,12,18,6,10,8,9,8,7,0,25,25,25,25,0,9,9,9,9,10,1,7,9,2,9,2,2,0,1
1,28,28,1,1,23,18,21,18,10,10,8,8,7,8,7,8,0,25,25,25,25,0,9,9,9,9,10,2,8,8,3,8,1,2,0,1
1,33,29,0,1,30,25,18,18,4,5,1,7,8,5,7,4,25,30,10,10,5,20,8,10,9,8,7,5,6,7,6,7,5,5,0,0
1,33,24,0,1,30,10,20,20,10,10,5,6,8,7,7,8,25,30,10,10,5,20,8,10,9,8,7,6,7,7,7,7,8,7,0,1
1,33,21,0,1,25,10,25,5,10,25,6,6,7,5,6,7,25,30,10,10,5,20,8,10,9,8,7,6,7,7,5,6,5,6,0,1
1,33,26,0,1,24,16,28,14,8,10,4,7,7,2,6,3,25,30,10,10,5,20,8,10,9,8,7,6,6,7,6,7,4,6,0,0
1,33,32,0,1,25,15,20,25,10,5,5,7,7,5,8,3,25,30,10,10,5,20,8,10,9,8,7,5,6,6,5,7,6,6,0,0
1,33,25,0,1,27,15,28,10,10,10,4,7,7,4,6,4,25,30,10,10,5,20,8,10,9,8,7,7,6,7,7,8,6,7,0,0
1,33,25,0,1,25,20,30,15,5,5,2,7,7,3,7,2,25,30,10,10,5,20,8,10,9,8,7,5,6,7,4,5,6,5,0,0
1,33,27,0,1,20,20,20,15,5,20,3,6,8,4,5,4,25,30,10,10,5,20,8,10,9,8,7,7,7,7,7,6,8,7,0,0
1,33,27,1,1,50,10,10,10,10,10,3,3,3,6,6,1,25,30,10,10,5,20,8,10,9,8,7,4,8,8,5,6,4,5,0,0
1,33,24,0,1,20,20,25,25,5,5,5,5,5,4,4,4,25,30,10,10,5,20,8,10,9,8,7,6,8,8,6,7,6,7,0,1
1,33,27,0,1,20,20,15,25,10,10,3,6,6,4,4,5,25,30,10,10,5,20,8,10,9,8,7,5,5,6,5,6,8,6,0,0
1,33,28,1,1,20,30,10,20,0,20,2,3,6,2,6,2,25,30,10,10,5,20,8,10,9,8,7,7,7,7,7,7,8,8,0,0
1,33,34,0,1,30,10,30,10,5,15,2,5,6,5,5,4,25,30,10,10,5,20,8,10,9,8,7,6,7,7,5,7,4,5,0,0
1,33,27,1,1,20,20,15,15,12,18,5,9,8,7,6,6,25,30,10,10,5,20,8,10,9,8,7,4,7,7,6,8,6,6,0,1
1,33,28,0,1,20,18,20,17,10,15,4,10,8,6,7,7,25,30,10,10,5,20,8,10,9,8,7,5,7,6,6,7,7,6,0,1
1,33,28,0,1,23,18,21,18,10,10,4,6,7,6,5,8,25,30,10,10,5,20,8,10,9,8,7,5,7,6,6,6,5,7,0,0
1,22,29,1,8,30,25,18,18,4,5,8,8,9,7,8,5,25,7,25,25,8,10,8,7,8,10,8,6,6,6,2,5,2,4,0,1
1,22,24,0,8,30,10,20,20,10,10,6,7,10,6,9,3,25,7,25,25,8,10,8,7,8,10,8,4,3,3,3,4,2,3,0,0
1,22,21,1,8,25,10,25,5,10,25,5,5,6,6,5,6,25,7,25,25,8,10,8,7,8,10,8,8,7,6,5,4,3,4,0,1
1,22,26,1,8,24,16,28,14,8,10,3,8,10,3,6,4,25,7,25,25,8,10,8,7,8,10,8,8,7,6,5,5,3,7,0,0
1,22,32,1,8,25,15,20,25,10,5,6,6,8,7,8,3,25,7,25,25,8,10,8,7,8,10,8,4,5,5,2,5,2,3,0,0
1,22,25,1,8,27,15,28,10,10,10,6,5,8,7,8,4,25,7,25,25,8,10,8,7,8,10,8,9,8,8,6,8,4,8,0,0
1,22,25,1,8,25,20,30,15,5,5,3,7,8,6,6,6,25,7,25,25,8,10,8,7,8,10,8,5,5,7,3,6,3,5,0,0
1,22,27,1,8,20,20,20,15,5,20,6,5,7,6,5,5,25,7,25,25,8,10,8,7,8,10,8,6,3,4,2,4,2,3,0,1
1,22,23,0,8,25,15,20,20,10,10,7,7,7,7,7,5,25,7,25,25,8,10,8,7,8,10,8,7,6,5,7,5,2,6,0,1
1,22,27,0,8,50,10,10,10,10,10,10,10,10,10,10,10,25,7,25,25,8,10,8,7,8,10,8,6,6,6,5,5,5,5,0,1
1,22,24,0,8,20,20,25,25,5,5,8,8,8,8,8,8,25,7,25,25,8,10,8,7,8,10,8,3,5,5,3,5,2,3,0,1
1,22,22,0,8,35,40,5,5,7,8,8,8,7,8,7,9,25,7,25,25,8,10,8,7,8,10,8,5,6,6,3,3,3,3,0,1
1,22,27,1,8,20,20,15,25,10,10,5,5,7,5,5,5,25,7,25,25,8,10,8,7,8,10,8,5,9,8,6,8,2,3,0,0
1,22,28,0,8,20,30,10,20,0,20,5,9,8,7,6,5,25,7,25,25,8,10,8,7,8,10,8,5,7,6,8,5,2,4,0,1
1,22,34,1,8,30,10,30,10,5,15,3,6,6,5,6,4,25,7,25,25,8,10,8,7,8,10,8,8,3,3,2,3,2,3,0,0
1,22,27,0,8,20,20,15,15,12,18,6,9,8,7,7,7,25,7,25,25,8,10,8,7,8,10,8,5,7,9,8,9,5,7,0,1
1,22,28,0,8,20,18,20,17,10,15,5,10,7,4,4,4,25,7,25,25,8,10,8,7,8,10,8,8,7,5,5,7,3,6,0,0
1,22,28,0,8,23,18,21,18,10,10,6,8,8,6,5,6,25,7,25,25,8,10,8,7,8,10,8,4,4,5,5,6,5,3,0,0
1,26,29,0,3,30,25,18,18,4,5,6,5,5,8,4,8,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,7,6,6,6,6,6,0,0
1,26,24,0,3,30,10,20,20,10,10,2,4,6,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,6,6,6,6,6,0,0
1,26,21,0,3,25,10,25,5,10,25,5,5,6,5,5,5,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,7,6,7,6,6,0,1
1,26,26,0,3,24,16,28,14,8,10,7,6,5,5,4,6,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,6,6,6,6,6,0,0
1,26,32,0,3,25,15,20,25,10,5,7,6,5,5,5,2,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,5,5,5,5,5,5,5,0,0
1,26,25,0,3,27,15,28,10,10,10,5,5,7,3,6,4,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,6,6,6,5,6,0,0
1,26,25,0,3,25,20,30,15,5,5,8,7,8,5,6,7,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,7,6,7,5,6,0,1
1,26,27,0,3,20,20,20,15,5,20,5,4,4,3,5,2,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,7,6,7,6,6,0,0
1,26,23,0,3,25,15,20,20,10,10,6,7,7,5,5,5,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,7,7,7,7,6,7,0,0
1,26,27,1,3,50,10,10,10,10,10,9,9,9,9,9,9,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,7,7,6,7,6,6,0,1
1,26,24,0,3,20,20,25,25,5,5,3,3,3,3,3,3,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,5,5,5,5,5,5,5,0,1
1,26,22,1,3,35,40,5,5,7,8,7,7,5,5,6,9,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,5,5,5,5,5,5,5,0,1
1,26,27,0,3,20,20,15,25,10,10,5,7,3,4,5,5,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,6,6,6,6,6,0,0
1,26,28,1,3,20,30,10,20,0,20,7,4,7,4,7,3,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,7,7,7,6,5,6,0,0
1,26,34,0,3,30,10,30,10,5,15,3,6,6,4,4,5,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,6,6,6,6,6,0,0
1,26,27,1,3,20,20,15,15,12,18,5,9,8,7,7,6,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,7,7,7,7,7,6,7,0,1
1,26,28,0,3,20,18,20,17,10,15,5,10,8,4,6,4,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,7,7,6,6,6,7,0,0
1,26,28,0,3,23,18,21,18,10,10,5,7,6,5,5,4,16.67,16.67,16.67,16.67,16.67,16.67,6,8,6,7,6,6,6,6,6,6,6,6,0,0
1,24,29,0,6,30,25,18,18,4,5,7,6,8,5,5,8,15,25,20,20,10,10,6,9,6,8,6,7,7,6,5,5,5,6,0,0
1,24,21,0,6,25,10,25,5,10,25,6,5,7,6,5,6,15,25,20,20,10,10,6,9,6,8,6,6,6,7,4,6,5,6,0,1
1,24,26,0,6,24,16,28,14,8,10,7,8,9,7,8,8,15,25,20,20,10,10,6,9,6,8,6,6,5,6,7,6,5,6,0,1
1,24,32,0,6,25,15,20,25,10,5,8,7,8,7,8,3,15,25,20,20,10,10,6,9,6,8,6,4,7,7,4,6,6,6,0,1
1,24,25,0,6,27,15,28,10,10,10,7,7,8,6,9,6,15,25,20,20,10,10,6,9,6,8,6,8,7,7,6,7,7,8,0,1
1,24,25,0,6,25,20,30,15,5,5,7,8,8,7,7,6,15,25,20,20,10,10,6,9,6,8,6,6,7,7,6,5,7,6,0,1
1,24,27,0,6,20,20,20,15,5,20,7,5,7,3,10,2,15,25,20,20,10,10,6,9,6,8,6,6,5,7,5,6,5,6,0,0
1,24,23,0,6,25,15,20,20,10,10,8,7,7,7,7,7,15,25,20,20,10,10,6,9,6,8,6,6,8,6,7,6,5,7,0,1
1,24,27,1,6,50,10,10,10,10,10,9,9,9,9,9,9,15,25,20,20,10,10,6,9,6,8,6,5,7,6,4,5,4,5,0,1
1,24,24,0,6,20,20,25,25,5,5,6,6,6,6,6,6,15,25,20,20,10,10,6,9,6,8,6,7,8,7,6,7,6,6,0,1
1,24,22,1,6,35,40,5,5,7,8,6,7,6,6,5,5,15,25,20,20,10,10,6,9,6,8,6,7,4,5,3,5,4,3,0,1
1,24,27,0,6,20,20,15,25,10,10,6,6,6,6,5,5,15,25,20,20,10,10,6,9,6,8,6,6,7,7,6,5,5,6,0,1
1,24,28,1,6,20,30,10,20,0,20,6,8,8,8,7,7,15,25,20,20,10,10,6,9,6,8,6,7,7,6,7,5,3,7,0,1
1,24,34,0,6,30,10,30,10,5,15,7,8,8,7,6,8,15,25,20,20,10,10,6,9,6,8,6,7,6,6,6,5,7,7,1,1
1,24,27,1,6,20,20,15,15,12,18,5,8,8,7,6,6,15,25,20,20,10,10,6,9,6,8,6,5,6,7,4,6,6,5,0,1
1,24,28,0,6,20,18,20,17,10,15,6,10,7,5,6,4,15,25,20,20,10,10,6,9,6,8,6,7,7,7,7,6,5,7,0,1
1,24,28,0,6,23,18,21,18,10,10,6,8,9,6,7,4,15,25,20,20,10,10,6,9,6,8,6,5,6,7,4,7,5,5,0,0
1,24,29,1,5,30,25,18,18,4,5,7,6,7,5,8,1,22,14,30,10,14,10,7,9,7,9,10,5,7,8,6,8,0,3,0,0
1,24,24,0,5,30,10,20,20,10,10,6,8,8,8,8,8,22,14,30,10,14,10,7,9,7,9,10,5,7,7,7,7,2,3,0,0
1,24,21,1,5,25,10,25,5,10,25,6,6,7,5,6,7,22,14,30,10,14,10,7,9,7,9,10,5,5,6,6,6,6,4,0,1
1,24,26,1,5,24,16,28,14,8,10,6,5,4,5,3,6,22,14,30,10,14,10,7,9,7,9,10,3,5,6,6,6,2,6,0,0
1,24,25,1,5,27,15,28,10,10,10,8,8,7,7,5,4,22,14,30,10,14,10,7,9,7,9,10,6,6,7,7,7,8,6,0,0
1,24,25,1,5,25,20,30,15,5,5,6,6,6,6,5,7,22,14,30,10,14,10,7,9,7,9,10,3,4,6,5,5,6,3,0,0
1,24,27,1,5,20,20,20,15,5,20,6,7,5,5,6,7,22,14,30,10,14,10,7,9,7,9,10,3,5,6,4,6,7,3,0,1
1,24,23,0,5,25,15,20,20,10,10,8,8,8,8,8,7,22,14,30,10,14,10,7,9,7,9,10,7,7,7,7,7,6,6,0,1
1,24,27,0,5,50,10,10,10,10,10,10,10,10,10,10,10,22,14,30,10,14,10,7,9,7,9,10,4,7,9,6,9,6,6,0,1
1,24,24,0,5,20,20,25,25,5,5,8,8,8,8,8,8,22,14,30,10,14,10,7,9,7,9,10,5,7,7,7,7,8,5,0,1
1,24,22,0,5,35,40,5,5,7,8,8,6,7,6,6,6,22,14,30,10,14,10,7,9,7,9,10,3,4,6,3,7,3,3,0,1
1,24,27,1,5,20,20,15,25,10,10,4,5,6,5,6,5,22,14,30,10,14,10,7,9,7,9,10,4,5,6,6,7,5,4,0,0
1,24,28,0,5,20,30,10,20,0,20,7,8,6,6,6,5,22,14,30,10,14,10,7,9,7,9,10,5,7,7,9,9,3,5,0,1
1,24,34,1,5,30,10,30,10,5,15,6,7,7,7,6,6,22,14,30,10,14,10,7,9,7,9,10,7,8,8,7,7,6,6,0,1
1,24,27,0,5,20,20,15,15,12,18,6,7,6,6,6,6,22,14,30,10,14,10,7,9,7,9,10,5,7,9,8,10,2,5,0,1
1,24,28,0,5,20,18,20,17,10,15,9,10,7,7,10,5,22,14,30,10,14,10,7,9,7,9,10,7,7,7,7,6,6,7,0,1
1,24,28,0,5,23,18,21,18,10,10,7,7,6,6,5,5,22,14,30,10,14,10,7,9,7,9,10,3,5,5,5,5,6,5,0,0
1,25,29,0,1,30,25,18,18,4,5,8,7,8,8,8,6,7,35,20,20,5,13,6,10,8,9,5,5,3,9,4,4,3,3,0,0
1,25,21,0,1,25,10,25,5,10,25,7,6,6,5,6,7,7,35,20,20,5,13,6,10,8,9,5,6,8,7,5,4,2,5,0,1
