"iid","pid","gender","age","age_o","samerace","importance_same_race","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","like","met","decision_o","att_m","sin_m","int_m","fun_m","amb_m","sha_m","dec_m"
272,289,1,25,28,0,10,20,30,10,20,0,20,6,4,4,6,3,2,25,20,25,25,5,0,9,10,10,9,10,6,6,7,6,5,4,6,0,0,7.7,7,6.4,6.7,6.5,5.6,0.5
272,290,1,25,34,1,10,30,10,30,10,5,15,8,6,6,6,5,3,25,20,25,25,5,0,9,10,10,9,10,7,6,9,7,8,6,7,0,0,7.7,7,6.4,6.7,6.5,5.6,0.5
272,291,1,25,27,0,10,20,20,15,15,12,18,7,8,7,6,7,7,25,20,25,25,5,0,9,10,10,9,10,5,6,10,6,10,6,8,0,1,7.7,7,6.4,6.7,6.5,5.6,0.5
272,292,1,25,28,0,10,20,18,20,17,10,15,6,10,6,9,7,7,25,20,25,25,5,0,9,10,10,9,10,6,8,8,7,8,7,6,0,1,7.7,7,6.4,6.7,6.5,5.6,0.5
273,252,0,29,28,0,8,0,25,25,25,25,0,6,6,7,6,5,2,30,25,18,18,4,5,7,10,5,7,7,4,8,8,7,6,3,6,0,1,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,253,0,29,33,0,8,25,30,10,10,5,20,5,6,7,6,7,5,30,25,18,18,4,5,7,10,5,7,7,1,7,8,5,7,4,3,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,254,0,29,22,1,8,25,7,25,25,8,10,6,6,6,2,5,2,30,25,18,18,4,5,7,10,5,7,7,8,8,9,7,8,5,8,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,255,0,29,26,0,8,17,17,17,17,17,17,6,7,6,6,6,6,30,25,18,18,4,5,7,10,5,7,7,6,5,5,8,4,8,5,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,256,0,29,24,0,8,15,25,20,20,10,10,7,7,6,5,5,5,30,25,18,18,4,5,7,10,5,7,7,7,6,8,5,5,8,7,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,257,0,29,24,1,8,22,14,30,10,14,10,5,7,8,6,8,0,30,25,18,18,4,5,7,10,5,7,7,7,6,7,5,8,1,6,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,258,0,29,25,0,8,7,35,20,20,5,13,5,3,9,4,4,3,30,25,18,18,4,5,7,10,5,7,7,8,7,8,8,8,6,7,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,259,0,29,25,1,8,15,18,19,19,17,12,7,8,9,6,7,4,30,25,18,18,4,5,7,10,5,7,7,4,5,8,6,8,4,4,0,1,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,260,0,29,27,0,8,19,20,19,14,13,15,5,7,8,5,8,7,30,25,18,18,4,5,7,10,5,7,7,2,8,8,7,8,9,7,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,261,0,29,26,0,8,15,20,20,20,15,10,6,8,8,6,5,7,30,25,18,18,4,5,7,10,5,7,7,2,7,7,5,5,4,4,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,262,0,29,29,1,8,10,40,20,20,0,10,9,9,9,9,8,7,30,25,18,18,4,5,7,10,5,7,7,2,8,9,9,8,5,8,1,1,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,263,0,29,26,0,8,20,20,20,10,20,10,8,10,10,9,10,5,30,25,18,18,4,5,7,10,5,7,7,2,8,8,9,7,4,8,0,1,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,264,0,29,26,1,8,15,15,25,20,5,20,3,6,6,5,6,3,30,25,18,18,4,5,7,10,5,7,7,5,6,5,5,7,3,4,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,265,0,29,32,1,8,15,5,45,10,15,10,6,6,6,4,4,9,30,25,18,18,4,5,7,10,5,7,7,5,7,9,4,8,9,7,0,1,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,266,0,29,28,1,8,25,20,20,25,0,10,5,8,9,4,8,2,30,25,18,18,4,5,7,10,5,7,7,8,8,9,7,7,6,8,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,267,0,29,26,0,8,20,30,10,15,10,15,4,5,6,5,5,5,30,25,18,18,4,5,7,10,5,7,7,9,7,5,6,5,7,6,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,269,0,29,24,1,8,20,10,30,15,15,10,6,8,8,6,9,8,30,25,18,18,4,5,7,10,5,7,7,9,9,8,5,6,7,9,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,270,0,29,23,0,8,16,16,19,17,14,18,5,6,6,4,5,6,30,25,18,18,4,5,7,10,5,7,7,4,7,7,5,7,5,5,1,1,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,271,0,29,23,1,8,10,15,40,15,10,10,6,6,7,5,5,6,30,25,18,18,4,5,7,10,5,7,7,7,6,5,6,4,4,4,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
273,272,0,29,25,1,8,25,20,25,25,5,0,4,4,7,6,7,6,30,25,18,18,4,5,7,10,5,7,7,9,8,7,7,6,5,8,0,0,5.7,6.7,7.4,5.5,6.3,4.9,0.3
274,252,0,24,28,1,3,0,25,25,25,25,0,4,5,6,6,6,6,30,10,20,20,10,10,7,7,10,9,9,7,9,8,9,8,7,9,0,1,5.4,6.1,6.3,6,6.1,4.9,0.3
274,253,0,24,33,0,3,25,30,10,10,5,20,6,7,7,7,7,8,30,10,20,20,10,10,7,7,10,9,9,5,6,8,7,7,8,6,0,1,5.4,6.1,6.3,6,6.1,4.9,0.3
274,254,0,24,22,0,3,25,7,25,25,8,10,4,3,3,3,4,2,30,10,20,20,10,10,7,7,10,9,9,6,7,10,6,9,3,5,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,255,0,24,26,0,3,17,17,17,17,17,17,6,6,6,6,6,6,30,10,20,20,10,10,7,7,10,9,9,2,4,6,4,6,4,4,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,257,0,24,24,0,3,22,14,30,10,14,10,5,7,7,7,7,2,30,10,20,20,10,10,7,7,10,9,9,6,8,8,8,8,8,7,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,259,0,24,25,0,3,15,18,19,19,17,12,5,6,7,5,5,3,30,10,20,20,10,10,7,7,10,9,9,8,7,8,5,6,5,5,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,261,0,24,26,0,3,15,20,20,20,15,10,5,6,7,6,6,6,30,10,20,20,10,10,7,7,10,9,9,3,0,6,5,4,5,6,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,262,0,24,29,0,3,10,40,20,20,0,10,7,7,8,7,8,4,30,10,20,20,10,10,7,7,10,9,9,4,6,7,6,2,5,5,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,263,0,24,26,0,3,20,20,20,10,20,10,8,9,8,7,8,5,30,10,20,20,10,10,7,7,10,9,9,7,8,9,9,8,9,7,0,1,5.4,6.1,6.3,6,6.1,4.9,0.3
274,264,0,24,26,0,3,15,15,25,20,5,20,6,8,8,8,7,6,30,10,20,20,10,10,7,7,10,9,9,6,7,8,8,9,8,6,0,1,5.4,6.1,6.3,6,6.1,4.9,0.3
274,265,0,24,32,0,3,15,5,45,10,15,10,5,6,6,4,4,3,30,10,20,20,10,10,7,7,10,9,9,4,3,2,0,4,2,2,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,266,0,24,28,0,3,25,20,20,25,0,10,4,4,6,4,4,1,30,10,20,20,10,10,7,7,10,9,9,8,9,8,8,7,9,8,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,267,0,24,26,0,3,20,30,10,15,10,15,4,6,5,5,5,4,30,10,20,20,10,10,7,7,10,9,9,3,2,3,2,4,2,4,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,268,0,24,24,1,3,30,20,20,10,15,5,8,7,7,8,8,8,30,10,20,20,10,10,7,7,10,9,9,8,9,9,8,10,9,9,0,1,5.4,6.1,6.3,6,6.1,4.9,0.3
274,269,0,24,24,0,3,20,10,30,15,15,10,8,8,7,7,6,7,30,10,20,20,10,10,7,7,10,9,9,8,9,8,7,6,7,8,0,1,5.4,6.1,6.3,6,6.1,4.9,0.3
274,270,0,24,23,0,3,16,16,19,17,14,18,4,5,5,5,5,4,30,10,20,20,10,10,7,7,10,9,9,4,6,7,4,5,4,5,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,271,0,24,23,0,3,10,15,40,15,10,10,5,4,4,5,5,6,30,10,20,20,10,10,7,7,10,9,9,6,0,4,6,5,7,6,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
274,272,0,24,25,0,3,25,20,25,25,5,0,4,6,7,8,9,8,30,10,20,20,10,10,7,7,10,9,9,8,7,8,7,8,7,8,0,0,5.4,6.1,6.3,6,6.1,4.9,0.3
275,252,0,21,28,0,1,0,25,25,25,25,0,7,6,9,4,9,3,25,10,25,5,10,25,10,7,6,10,10,7,8,8,6,6,7,7,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,253,0,21,33,0,1,25,30,10,10,5,20,6,7,7,5,6,5,25,10,25,5,10,25,10,7,6,10,10,6,6,7,5,6,7,6,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,254,0,21,22,1,1,25,7,25,25,8,10,8,7,6,5,4,3,25,10,25,5,10,25,10,7,6,10,10,5,5,6,6,5,6,5,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,255,0,21,26,0,1,17,17,17,17,17,17,6,6,7,6,7,6,25,10,25,5,10,25,10,7,6,10,10,5,5,6,5,5,5,5,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,256,0,21,24,0,1,15,25,20,20,10,10,6,6,7,4,6,5,25,10,25,5,10,25,10,7,6,10,10,6,5,7,6,5,6,6,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,257,0,21,24,1,1,22,14,30,10,14,10,5,5,6,6,6,6,25,10,25,5,10,25,10,7,6,10,10,6,6,7,5,6,7,6,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,258,0,21,25,0,1,7,35,20,20,5,13,6,8,7,5,4,2,25,10,25,5,10,25,10,7,6,10,10,7,6,6,5,6,7,8,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,260,0,21,27,0,1,19,20,19,14,13,15,6,8,7,6,7,6,25,10,25,5,10,25,10,7,6,10,10,5,6,8,5,7,8,7,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,261,0,21,26,0,1,15,20,20,20,15,10,8,8,8,8,7,7,25,10,25,5,10,25,10,7,6,10,10,6,6,7,5,6,7,6,0,1,6.2,6.7,7.4,5.3,6.6,5,0.1
275,262,0,21,29,1,1,10,40,20,20,0,10,6,8,8,5,8,5,25,10,25,5,10,25,10,7,6,10,10,4,7,8,5,8,7,5,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,263,0,21,26,0,1,20,20,20,10,20,10,5,10,9,7,7,7,25,10,25,5,10,25,10,7,6,10,10,6,6,7,5,7,7,7,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,264,0,21,26,1,1,15,15,25,20,5,20,5,6,7,5,8,5,25,10,25,5,10,25,10,7,6,10,10,5,8,7,7,5,6,5,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,265,0,21,32,1,1,15,5,45,10,15,10,8,6,10,5,6,8,25,10,25,5,10,25,10,7,6,10,10,6,6,7,4,5,7,6,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,267,0,21,26,0,1,20,30,10,15,10,15,6,5,7,4,7,4,25,10,25,5,10,25,10,7,6,10,10,5,6,7,5,6,5,5,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,269,0,21,24,1,1,20,10,30,15,15,10,6,7,8,4,10,4,25,10,25,5,10,25,10,7,6,10,10,8,6,7,5,7,8,8,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,270,0,21,23,0,1,16,16,19,17,14,18,5,8,7,5,6,4,25,10,25,5,10,25,10,7,6,10,10,7,6,8,6,7,8,8,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,271,0,21,23,1,1,10,15,40,15,10,10,6,4,5,5,4,4,25,10,25,5,10,25,10,7,6,10,10,7,5,6,6,6,5,6,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
275,272,0,21,25,1,1,25,20,25,25,5,0,7,6,8,7,7,6,25,10,25,5,10,25,10,7,6,10,10,7,4,6,6,7,7,7,0,0,6.2,6.7,7.4,5.3,6.6,5,0.1
276,252,0,26,28,0,7,0,25,25,25,25,0,2,4,5,5,5,1,24,16,28,14,8,10,7,6,7,10,8,6,9,8,7,9,8,8,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,253,0,26,33,0,7,25,30,10,10,5,20,6,6,7,6,7,4,24,16,28,14,8,10,7,6,7,10,8,4,7,7,2,6,3,5,0,1,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,254,0,26,22,1,7,25,7,25,25,8,10,8,7,6,5,5,3,24,16,28,14,8,10,7,6,7,10,8,3,8,10,3,6,4,5,0,1,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,255,0,26,26,0,7,17,17,17,17,17,17,6,6,6,6,6,6,24,16,28,14,8,10,7,6,7,10,8,7,6,5,5,4,6,5,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,256,0,26,24,0,7,15,25,20,20,10,10,6,5,6,7,6,5,24,16,28,14,8,10,7,6,7,10,8,7,8,9,7,8,8,8,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,257,0,26,24,1,7,22,14,30,10,14,10,3,5,6,6,6,2,24,16,28,14,8,10,7,6,7,10,8,6,5,4,5,3,6,5,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,258,0,26,25,0,7,7,35,20,20,5,13,7,10,10,6,3,9,24,16,28,14,8,10,7,6,7,10,8,6,10,9,8,8,5,7,0,1,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,259,0,26,25,1,7,15,18,19,19,17,12,7,2,8,8,5,7,24,16,28,14,8,10,7,6,7,10,8,10,10,10,10,10,10,10,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,260,0,26,27,0,7,19,20,19,14,13,15,7,7,8,7,8,6,24,16,28,14,8,10,7,6,7,10,8,7,7,8,7,5,6,9,0,1,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,261,0,26,26,0,7,15,20,20,20,15,10,8,10,9,8,7,8,24,16,28,14,8,10,7,6,7,10,8,8,10,9,7,5,8,9,0,1,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,262,0,26,29,1,7,10,40,20,20,0,10,7,7,8,8,7,6,24,16,28,14,8,10,7,6,7,10,8,5,6,7,3,6,6,6,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,263,0,26,26,0,7,20,20,20,10,20,10,5,9,7,7,7,3,24,16,28,14,8,10,7,6,7,10,8,8,5,7,8,7,8,8,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,264,0,26,26,1,7,15,15,25,20,5,20,5,6,7,6,6,6,24,16,28,14,8,10,7,6,7,10,8,8,9,6,8,5,7,9,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,265,0,26,32,1,7,15,5,45,10,15,10,6,5,8,4,6,8,24,16,28,14,8,10,7,6,7,10,8,3,4,6,2,3,4,3,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,266,0,26,28,1,7,25,20,20,25,0,10,4,6,7,5,4,1,24,16,28,14,8,10,7,6,7,10,8,9,9,6,5,4,3,7,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,267,0,26,26,0,7,20,30,10,15,10,15,5,6,6,6,7,6,24,16,28,14,8,10,7,6,7,10,8,5,8,3,5,3,4,6,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,268,0,26,24,0,7,30,20,20,10,15,5,7,8,9,7,8,8,24,16,28,14,8,10,7,6,7,10,8,8,9,8,8,7,7,8,0,1,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,269,0,26,24,1,7,20,10,30,15,15,10,6,8,9,6,8,3,24,16,28,14,8,10,7,6,7,10,8,9,10,8,9,7,8,9,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,270,0,26,23,0,7,16,16,19,17,14,18,7,7,8,7,6,8,24,16,28,14,8,10,7,6,7,10,8,7,9,8,7,5,5,7,0,1,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,271,0,26,23,1,7,10,15,40,15,10,10,4,4,7,4,4,5,24,16,28,14,8,10,7,6,7,10,8,7,4,4,9,8,8,8,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
276,272,0,26,25,1,7,25,20,25,25,5,0,6,8,9,7,8,6,24,16,28,14,8,10,7,6,7,10,8,7,6,5,6,8,6,6,0,0,5.8,6.5,7.4,6.2,6.1,5.3,0.3
277,265,0,25,32,1,1,15,5,45,10,15,10,5,6,6,5,6,4,60,20,0,20,0,0,4,8,8,8,5,5,8,7,5,9,3,6,0,0,5,6,6,5,6,4,0
278,252,0,32,28,0,1,0,25,25,25,25,0,1,2,8,1,8,1,25,15,20,25,10,5,8,8,8,8,8,7,7,8,7,8,8,8,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,253,0,32,33,0,1,25,30,10,10,5,20,5,6,6,5,7,6,25,15,20,25,10,5,8,8,8,8,8,5,7,7,5,8,3,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,254,0,32,22,1,1,25,7,25,25,8,10,4,5,5,2,5,2,25,15,20,25,10,5,8,8,8,8,8,6,6,8,7,8,3,6,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,255,0,32,26,0,1,17,17,17,17,17,17,5,5,5,5,5,5,25,15,20,25,10,5,8,8,8,8,8,7,6,5,5,5,2,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,256,0,32,24,0,1,15,25,20,20,10,10,4,7,7,4,6,6,25,15,20,25,10,5,8,8,8,8,8,8,7,8,7,8,3,7,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,259,0,32,25,1,1,15,18,19,19,17,12,7,7,8,6,5,6,25,15,20,25,10,5,8,8,8,8,8,6,5,5,3,5,5,8,1,0,4.6,6,6.9,5.2,6.3,4.2,0
278,260,0,32,27,0,1,19,20,19,14,13,15,6,8,7,7,5,4,25,15,20,25,10,5,8,8,8,8,8,5,5,5,3,5,5,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,261,0,32,26,0,1,15,20,20,20,15,10,5,7,7,6,6,4,25,15,20,25,10,5,8,8,8,8,8,5,5,6,5,5,2,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,262,0,32,29,1,1,10,40,20,20,0,10,6,8,8,8,8,3,25,15,20,25,10,5,8,8,8,8,8,5,5,6,7,7,2,6,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,263,0,32,26,0,1,20,20,20,10,20,10,4,7,7,7,7,3,25,15,20,25,10,5,8,8,8,8,8,8,8,8,8,8,2,8,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,264,0,32,26,1,1,15,15,25,20,5,20,3,6,7,7,7,3,25,15,20,25,10,5,8,8,8,8,8,3,5,7,5,5,2,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,265,0,32,32,1,1,15,5,45,10,15,10,5,6,6,5,5,7,25,15,20,25,10,5,8,8,8,8,8,5,5,7,5,5,8,6,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,269,0,32,24,1,1,20,10,30,15,15,10,5,8,9,6,8,3,25,15,20,25,10,5,8,8,8,8,8,5,6,8,7,9,2,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,270,0,32,23,0,1,16,16,19,17,14,18,5,6,5,4,5,6,25,15,20,25,10,5,8,8,8,8,8,6,6,6,7,8,2,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,271,0,32,23,1,1,10,15,40,15,10,10,4,4,6,4,4,2,25,15,20,25,10,5,8,8,8,8,8,5,5,7,5,8,2,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
278,272,0,32,25,1,1,25,20,25,25,5,0,5,4,10,6,10,6,25,15,20,25,10,5,8,8,8,8,8,7,7,7,4,5,2,5,0,0,4.6,6,6.9,5.2,6.3,4.2,0
279,252,0,25,28,0,7,0,25,25,25,25,0,4,2,5,1,8,7,27,15,28,10,10,10,8,9,6,10,7,6,8,9,10,8,4,3,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,253,0,25,33,0,7,25,30,10,10,5,20,7,6,7,7,8,6,27,15,28,10,10,10,8,9,6,10,7,4,7,7,4,6,4,3,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,254,0,25,22,1,7,25,7,25,25,8,10,9,8,8,6,8,4,27,15,28,10,10,10,8,9,6,10,7,6,5,8,7,8,4,3,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,255,0,25,26,0,7,17,17,17,17,17,17,6,6,6,6,6,5,27,15,28,10,10,10,8,9,6,10,7,5,5,7,3,6,4,2,0,0,7,6.3,7.3,6.3,6.8,5.3,0.6
279,256,0,25,24,0,7,15,25,20,20,10,10,8,7,7,6,7,7,27,15,28,10,10,10,8,9,6,10,7,7,7,8,6,9,6,6,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,257,0,25,24,1,7,22,14,30,10,14,10,6,6,7,7,7,8,27,15,28,10,10,10,8,9,6,10,7,8,8,7,7,5,4,4,0,0,7,6.3,7.3,6.3,6.8,5.3,0.6
279,258,0,25,25,0,7,7,35,20,20,5,13,5,6,10,8,7,7,27,15,28,10,10,10,8,9,6,10,7,7,6,8,7,5,4,4,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,259,0,25,25,1,7,15,18,19,19,17,12,5,1,8,4,5,2,27,15,28,10,10,10,8,9,6,10,7,9,1,6,3,4,2,1,0,0,7,6.3,7.3,6.3,6.8,5.3,0.6
279,261,0,25,26,0,7,15,20,20,20,15,10,8,6,8,8,8,5,27,15,28,10,10,10,8,9,6,10,7,7,8,10,9,7,8,4,1,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,262,0,25,29,1,7,10,40,20,20,0,10,7,7,8,7,6,4,27,15,28,10,10,10,8,9,6,10,7,6,8,9,3,7,4,5,0,0,7,6.3,7.3,6.3,6.8,5.3,0.6
279,263,0,25,26,0,7,20,20,20,10,20,10,9,9,8,9,7,5,27,15,28,10,10,10,8,9,6,10,7,8,8,8,9,6,4,8,0,0,7,6.3,7.3,6.3,6.8,5.3,0.6
279,264,0,25,26,1,7,15,15,25,20,5,20,7,8,8,8,7,5,27,15,28,10,10,10,8,9,6,10,7,7,7,9,7,6,6,6,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,265,0,25,32,1,7,15,5,45,10,15,10,6,4,5,5,6,3,27,15,28,10,10,10,8,9,6,10,7,6,7,9,3,4,3,6,0,0,7,6.3,7.3,6.3,6.8,5.3,0.6
279,266,0,25,28,1,7,25,20,20,25,0,10,7,9,9,6,5,3,27,15,28,10,10,10,8,9,6,10,7,8,7,8,7,7,4,6,0,0,7,6.3,7.3,6.3,6.8,5.3,0.6
279,267,0,25,26,0,7,20,30,10,15,10,15,6,5,5,5,5,5,27,15,28,10,10,10,8,9,6,10,7,6,7,8,4,5,4,4,0,0,7,6.3,7.3,6.3,6.8,5.3,0.6
279,268,0,25,24,0,7,30,20,20,10,15,5,10,9,9,8,9,8,27,15,28,10,10,10,8,9,6,10,7,8,9,9,8,9,6,8,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,269,0,25,24,1,7,20,10,30,15,15,10,8,7,8,6,10,5,27,15,28,10,10,10,8,9,6,10,7,8,7,9,8,9,4,6,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,270,0,25,23,0,7,16,16,19,17,14,18,6,6,6,5,5,5,27,15,28,10,10,10,8,9,6,10,7,7,8,9,8,7,4,5,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,271,0,25,23,1,7,10,15,40,15,10,10,7,6,7,6,6,6,27,15,28,10,10,10,8,9,6,10,7,9,7,6,4,6,3,4,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
279,272,0,25,25,1,7,25,20,25,25,5,0,8,9,8,8,7,7,27,15,28,10,10,10,8,9,6,10,7,7,9,5,7,6,5,7,0,1,7,6.3,7.3,6.3,6.8,5.3,0.6
280,252,0,25,28,0,2,0,25,25,25,25,0,1,9,8,1,3,1,25,20,30,15,5,5,5,9,5,8,6,7,8,7,7,8,5,5,0,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,253,0,25,33,0,2,25,30,10,10,5,20,5,6,7,4,5,6,25,20,30,15,5,5,5,9,5,8,6,2,7,7,3,7,2,4,0,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,254,0,25,22,1,2,25,7,25,25,8,10,5,5,7,3,6,3,25,20,30,15,5,5,5,9,5,8,6,3,7,8,6,6,6,3,0,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,255,0,25,26,0,2,17,17,17,17,17,17,6,6,7,6,7,5,25,20,30,15,5,5,5,9,5,8,6,8,7,8,5,6,7,6,0,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,256,0,25,24,0,2,15,25,20,20,10,10,6,7,7,6,5,7,25,20,30,15,5,5,5,9,5,8,6,7,8,8,7,7,6,7,0,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,257,0,25,24,1,2,22,14,30,10,14,10,3,4,6,5,5,6,25,20,30,15,5,5,5,9,5,8,6,6,6,6,6,5,7,5,0,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,259,0,25,25,1,2,15,18,19,19,17,12,5,7,8,5,5,2,25,20,30,15,5,5,5,9,5,8,6,7,7,9,7,8,6,6,1,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,260,0,25,27,0,2,19,20,19,14,13,15,7,9,9,8,8,6,25,20,30,15,5,5,5,9,5,8,6,7,7,8,7,8,7,7,1,1,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,261,0,25,26,0,2,15,20,20,20,15,10,4,8,8,7,8,7,25,20,30,15,5,5,5,9,5,8,6,7,7,8,7,7,7,7,1,1,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,262,0,25,29,1,2,10,40,20,20,0,10,6,9,9,7,6,6,25,20,30,15,5,5,5,9,5,8,6,3,7,7,5,7,4,4,0,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,263,0,25,26,0,2,20,20,20,10,20,10,6,9,9,9,7,3,25,20,30,15,5,5,5,9,5,8,6,6,7,8,8,7,5,7,0,0,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,264,0,25,26,1,2,15,15,25,20,5,20,5,7,8,7,5,6,25,20,30,15,5,5,5,9,5,8,6,7,7,7,8,7,7,8,1,1,4.9,7.1,7.9,5.5,6.1,5.1,0.3
280,265,0,25,32,1,2,15,5,45,10,15,10,8,10,10,5,8,4,25,20,30,15,5,5,5,9,5,8,6,3,7,8,3,8,3,4,0,1,4.9,7.1,7.9,5.5,6.1,5.1,0.3
