"","iid","pid","gender","age","age_o","samerace","importance_same_race","pref_o_attractive","pref_o_sincere","pref_o_intelligence","pref_o_funny","pref_o_ambitious","pref_o_shared_interests","attractive_o","sinsere_o","intelligence_o","funny_o","ambitous_o","shared_interests_o","attractive_important","sincere_important","intellicence_important","funny_important","ambtition_important","shared_interests_important","attractive","sincere","intelligence","funny","ambition","attractive_partner","sincere_partner","intelligence_partner","funny_partner","ambition_partner","shared_interests_partner","like","met","att_m","sin_m","int_m","fun_m","amb_m","sha_m","dec_m","decision_o","like_o"
"2150",223,206,0,28,31,0,6,15,17,21,19,17,12,8,8,8,5,5,5,17,17,20,20,11,15,7,8,7,9,6,10,9,10,8,9,6,7,0,5.6,7.6,7.7,5.7,7,5.9,0.1,1,7
"2151",223,207,0,28,23,1,6,17,13,17,19,19,13,3,8,7,3,7,3,17,17,20,20,11,15,7,8,7,9,6,10,7,6,8,10,5,7,0,5.6,7.6,7.7,5.7,7,5.9,0.1,0,4
"2152",223,208,0,28,25,0,6,12,13,19,19,19,17,5,5,5,5,5,5,17,17,20,20,11,15,7,8,7,9,6,10,8,8,8,7,6,6,0,5.6,7.6,7.7,5.7,7,5.9,0.1,0,9
"2153",223,211,0,28,28,1,6,16,16,18,18,16,15,5,10,9,6,9,7,17,17,20,20,11,15,7,8,7,9,6,9,8,9,2,7,2,6,0,5.6,7.6,7.7,5.7,7,5.9,0.1,0,6
"2154",223,212,0,28,27,0,6,14,18,18,16,18,14,6,7,8,7,8,6,17,17,20,20,11,15,7,8,7,9,6,9,7,8,8,7,5,7,0,5.6,7.6,7.7,5.7,7,5.9,0.1,0,6
"2155",223,213,0,28,25,0,6,16,17,17,17,17,16,7,8,8,8,7,7,17,17,20,20,11,15,7,8,7,9,6,8,7,8,7,8,6,7,0,5.6,7.6,7.7,5.7,7,5.9,0.1,0,7
"2156",224,194,0,32,24,1,1,16,16,20,16,18,14,7,9,10,8,9,9,17,17,17,17,14,17,8,10,8,8,8,5,8,7,7,6,7,7,0,6.3,8.2,8.4,6.5,7.5,6,0.4,1,7
"2157",224,195,0,32,27,1,1,15,19,19,19,13,13,8,8,10,6,7,7,17,17,17,17,14,17,8,10,8,8,8,7,6,7,7,7,8,7,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,8
"2158",224,197,0,32,24,0,1,14,18,20,18,16,14,8,8,8,7,7,4,17,17,17,17,14,17,8,10,8,8,8,5,8,8,10,5,7,8,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,5
"2159",224,198,0,32,23,0,1,15,19,17,19,10,19,4,5,5,4,3,3,17,17,17,17,14,17,8,10,8,8,8,5,6,6,5,6,5,5,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,4
"2160",224,199,0,32,30,1,1,18,18,20,12,20,12,3,10,10,4,10,2,17,17,17,17,14,17,8,10,8,8,8,8,5,5,5,5,5,5,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,6
"2161",224,202,0,32,22,1,1,15,19,19,19,15,12,4,9,9,5,8,5,17,17,17,17,14,17,8,10,8,8,8,7,6,7,7,7,7,7,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,6
"2162",224,204,0,32,26,1,1,20,16,18,16,18,14,5,6,7,6,8,4,17,17,17,17,14,17,8,10,8,8,8,6,2,3,1,3,1,2,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,5
"2163",224,205,0,32,23,1,1,15,17,19,19,12,17,10,10,10,7,7,9,17,17,17,17,14,17,8,10,8,8,8,5,1,5,4,5,5,5,0,6.3,8.2,8.4,6.5,7.5,6,0.4,1,8
"2164",224,206,0,32,31,0,1,15,17,21,19,17,12,7,7,7,7,7,7,17,17,17,17,14,17,8,10,8,8,8,6,7,8,8,8,9,5,0,6.3,8.2,8.4,6.5,7.5,6,0.4,1,7
"2165",224,207,0,32,23,1,1,17,13,17,19,19,13,4,8,7,8,7,4,17,17,17,17,14,17,8,10,8,8,8,8,6,6,7,5,5,6,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,5
"2166",224,208,0,32,25,0,1,12,13,19,19,19,17,10,10,10,10,10,10,17,17,17,17,14,17,8,10,8,8,8,7,6,5,5,5,5,6,0,6.3,8.2,8.4,6.5,7.5,6,0.4,1,10
"2167",224,211,0,32,28,1,1,16,16,18,18,16,15,5,9,9,5,9,7,17,17,17,17,14,17,8,10,8,8,8,6,5,5,5,5,5,8,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,5
"2168",224,212,0,32,27,0,1,14,18,18,16,18,14,7,8,8,7,7,6,17,17,17,17,14,17,8,10,8,8,8,8,8,6,6,5,5,7,0,6.3,8.2,8.4,6.5,7.5,6,0.4,1,6
"2169",224,213,0,32,25,0,1,16,17,17,17,17,16,6,8,8,7,6,7,17,17,17,17,14,17,8,10,8,8,8,9,7,7,7,6,7,7,0,6.3,8.2,8.4,6.5,7.5,6,0.4,0,7
"2170",225,194,0,28,24,0,4,16,16,20,16,18,14,7,10,10,8,9,6,15,15,15,15,21,21,5,9,7,6,7,6,4,5,5,3,4,4,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,7
"2171",225,195,0,28,27,0,4,15,19,19,19,13,13,6,7,8,9,8,7,15,15,15,15,21,21,5,9,7,6,7,6,7,7,7,6,6,6,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,1,8
"2172",225,196,0,28,25,0,4,18,18,18,16,16,16,3,4,4,4,5,2,15,15,15,15,21,21,5,9,7,6,7,6,5,5,3,2,3,5,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,2
"2173",225,197,0,28,24,0,4,14,18,20,18,16,14,7,7,7,7,7,4,15,15,15,15,21,21,5,9,7,6,7,6,6,6,5,6,8,7,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,4
"2174",225,198,0,28,23,0,4,15,19,17,19,10,19,4,6,7,7,6,6,15,15,15,15,21,21,5,9,7,6,7,4,5,6,2,3,4,4,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,5
"2175",225,199,0,28,30,0,4,18,18,20,12,20,12,7,10,8,6,7,2,15,15,15,15,21,21,5,9,7,6,7,5,6,8,5,5,5,5,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,1,8
"2176",225,202,0,28,22,0,4,15,19,19,19,15,12,7,9,9,8,8,5,15,15,15,15,21,21,5,9,7,6,7,4,6,7,2,5,3,4,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,7
"2177",225,204,0,28,26,0,4,20,16,18,16,18,14,7,9,8,7,7,8,15,15,15,15,21,21,5,9,7,6,7,7,7,7,8,7,9,7,1,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,9
"2178",225,205,0,28,23,0,4,15,17,19,19,12,17,6,8,8,6,8,4,15,15,15,15,21,21,5,9,7,6,7,7,4,5,3,7,4,4,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,7
"2179",225,206,0,28,31,0,4,15,17,21,19,17,12,4,9,9,6,8,7,15,15,15,15,21,21,5,9,7,6,7,6,8,8,8,7,8,7,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,1,8
"2180",225,207,0,28,23,0,4,17,13,17,19,19,13,7,6,7,8,6,6,15,15,15,15,21,21,5,9,7,6,7,9,6,5,8,9,7,8,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,6
"2181",225,208,0,28,25,0,4,12,13,19,19,19,17,5,8,8,9,9,5,15,15,15,15,21,21,5,9,7,6,7,8,10,9,9,9,6,8,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,7
"2182",225,209,0,28,28,0,4,13,22,17,17,15,15,5,6,8,8,8,7,15,15,15,15,21,21,5,9,7,6,7,6,8,7,8,7,7,7,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,1
"2183",225,211,0,28,28,0,4,16,16,18,18,16,15,7,9,8,8,8,7,15,15,15,15,21,21,5,9,7,6,7,6,7,7,6,7,7,7,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,7
"2184",225,212,0,28,27,1,4,14,18,18,16,18,14,7,7,8,7,8,5,15,15,15,15,21,21,5,9,7,6,7,3,5,5,7,5,4,6,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,1,6
"2185",225,213,0,28,25,1,4,16,17,17,17,17,16,8,8,8,7,8,7,15,15,15,15,21,21,5,9,7,6,7,7,7,8,8,7,8,8,0,6.1,7.7,7.8,7.2,7.5,5.5,0.2,0,7
"2186",226,194,0,23,24,1,1,16,16,20,16,18,14,10,8,8,8,8,7,26,18,15,21,10,10,10,10,10,10,10,4,5,5,4,5,4,4,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,7
"2187",226,195,0,23,27,1,1,15,19,19,19,13,13,10,9,9,8,9,6,26,18,15,21,10,10,10,10,10,10,10,6,7,7,8,6,6,6,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,7
"2188",226,196,0,23,25,0,1,18,18,18,16,16,16,5,4,5,5,5,3,26,18,15,21,10,10,10,10,10,10,10,5,8,7,4,6,5,6,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,0,3
"2189",226,197,0,23,24,0,1,14,18,20,18,16,14,7,8,8,8,8,2,26,18,15,21,10,10,10,10,10,10,10,8,8,8,8,7,7,8,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,0,6
"2190",226,198,0,23,23,0,1,15,19,17,19,10,19,8,7,7,6,6,6,26,18,15,21,10,10,10,10,10,10,10,3,7,6,3,6,3,4,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,0,6
"2191",226,199,0,23,30,1,1,18,18,20,12,20,12,8,7,8,8,8,3,26,18,15,21,10,10,10,10,10,10,10,7,6,6,7,6,7,7,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,8
"2192",226,202,0,23,22,1,1,15,19,19,19,15,12,9,8,8,9,8,8,26,18,15,21,10,10,10,10,10,10,10,4,7,8,6,5,4,5,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,8
"2193",226,203,0,23,22,1,1,16,20,18,20,18,8,10,8,8,10,9,9,26,18,15,21,10,10,10,10,10,10,10,5,8,8,7,5,5,7,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,0,9
"2194",226,204,0,23,26,1,1,20,16,18,16,18,14,9,9,8,9,7,8,26,18,15,21,10,10,10,10,10,10,10,3,3,5,7,6,6,4,1,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,8
"2195",226,205,0,23,23,1,1,15,17,19,19,12,17,9,7,6,4,9,2,26,18,15,21,10,10,10,10,10,10,10,3,7,7,2,6,3,4,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,0,6
"2196",226,206,0,23,31,0,1,15,17,21,19,17,12,7,7,7,7,7,7,26,18,15,21,10,10,10,10,10,10,10,6,8,8,7,8,5,7,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,7
"2197",226,207,0,23,23,1,1,17,13,17,19,19,13,10,9,9,10,10,10,26,18,15,21,10,10,10,10,10,10,10,9,7,7,9,7,7,8,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,10
"2198",226,208,0,23,25,0,1,12,13,19,19,19,17,9,9,9,9,9,9,26,18,15,21,10,10,10,10,10,10,10,8,7,8,8,7,6,8,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,9
"2199",226,211,0,23,28,1,1,16,16,18,18,16,15,10,8,8,9,9,6,26,18,15,21,10,10,10,10,10,10,10,6,8,8,7,9,7,7,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,9
"2200",226,212,0,23,27,0,1,14,18,18,16,18,14,8,7,8,7,8,6,26,18,15,21,10,10,10,10,10,10,10,8,7,8,8,7,7,8,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,7
"2201",226,213,0,23,25,0,1,16,17,17,17,17,16,9,8,10,8,9,7,26,18,15,21,10,10,10,10,10,10,10,6,7,6,7,6,6,6,0,8.6,7.7,7.9,7.8,8.1,6.2,0.7,1,8
"2202",227,194,0,26,24,1,7,16,16,20,16,18,14,10,8,7,7,9,6,20,16,18,16,16,14,7,10,8,10,10,4,6,6,5,5,5,4,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,1,7
"2203",227,195,0,26,27,1,7,15,19,19,19,13,13,9,7,7,6,6,6,20,16,18,16,16,14,7,10,8,10,10,6,4,8,8,5,6,6,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,7
"2204",227,196,0,26,25,0,7,18,18,18,16,16,16,5,5,4,2,3,3,20,16,18,16,16,14,7,10,8,10,10,5,7,7,6,5,3,3,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,3
"2205",227,197,0,26,24,0,7,14,18,20,18,16,14,7,7,7,7,7,3,20,16,18,16,16,14,7,10,8,10,10,7,7,7,7,7,7,7,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,5
"2206",227,198,0,26,23,0,7,15,19,17,19,10,19,5,5,5,5,5,5,20,16,18,16,16,14,7,10,8,10,10,3,3,5,4,4,2,2,1,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,6
"2207",227,199,0,26,30,1,7,18,18,20,12,20,12,4,10,10,6,8,4,20,16,18,16,16,14,7,10,8,10,10,8,8,8,8,8,8,9,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,7
"2208",227,202,0,26,22,1,7,15,19,19,19,15,12,8,7,8,8,9,7,20,16,18,16,16,14,7,10,8,10,10,4,6,7,4,5,4,3,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,7
"2209",227,203,0,26,22,1,7,16,20,18,20,18,8,8,6,8,7,8,7,20,16,18,16,16,14,7,10,8,10,10,5,7,7,5,6,5,4,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,6
"2210",227,204,0,26,26,1,7,20,16,18,16,18,14,7,7,6,6,6,5,20,16,18,16,16,14,7,10,8,10,10,4,4,5,5,5,5,3,1,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,8
"2211",227,205,0,26,23,1,7,15,17,19,19,12,17,2,7,5,4,9,2,20,16,18,16,16,14,7,10,8,10,10,3,5,6,5,5,3,3,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,2
"2212",227,206,0,26,31,0,7,15,17,21,19,17,12,8,8,8,8,8,7,20,16,18,16,16,14,7,10,8,10,10,4,5,6,4,5,3,3,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,1,7
"2213",227,207,0,26,23,1,7,17,13,17,19,19,13,8,10,7,9,7,8,20,16,18,16,16,14,7,10,8,10,10,8,8,7,9,8,8,9,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,1,8
"2214",227,208,0,26,25,0,7,12,13,19,19,19,17,8,9,9,9,9,9,20,16,18,16,16,14,7,10,8,10,10,8,8,8,8,8,7,8,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,1,9
"2215",227,210,0,26,29,1,7,20,16,20,16,11,18,6,6,5,9,5,5,20,16,18,16,16,14,7,10,8,10,10,5,8,7,7,7,6,5,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,0,5
"2216",227,211,0,26,28,1,7,16,16,18,18,16,15,7,6,8,8,10,2,20,16,18,16,16,14,7,10,8,10,10,6,6,6,5,5,5,5,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,1,8
"2217",227,212,0,26,27,0,7,14,18,18,16,18,14,8,7,8,7,8,6,20,16,18,16,16,14,7,10,8,10,10,6,8,8,6,6,6,6,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,1,7
"2218",227,213,0,26,25,0,7,16,17,17,17,17,16,8,8,10,9,10,8,20,16,18,16,16,14,7,10,8,10,10,6,8,8,7,7,7,6,0,6.9,7.2,7.2,6.9,7.5,5.5,0.4,1,8
"2219",228,194,0,24,24,0,1,16,16,20,16,18,14,7,10,10,6,10,5,14,19,22,14,14,19,5,8,4,7,8,6,7,6,4,6,5,5,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,6
"2220",228,195,0,24,27,0,1,15,19,19,19,13,13,8,9,10,5,5,5,14,19,22,14,14,19,5,8,4,7,8,6,6,6,7,6,5,6,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,6
"2221",228,197,0,24,24,0,1,14,18,20,18,16,14,7,7,7,7,7,4,14,19,22,14,14,19,5,8,4,7,8,5,6,6,6,7,5,5,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,5
"2222",228,198,0,24,23,1,1,15,19,17,19,10,19,8,8,8,8,8,5,14,19,22,14,14,19,5,8,4,7,8,6,9,7,3,8,4,5,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,6
"2223",228,199,0,24,30,0,1,18,18,20,12,20,12,5,9,9,4,9,4,14,19,22,14,14,19,5,8,4,7,8,6,6,7,4,7,4,4,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,6
"2224",228,202,0,24,22,0,1,15,19,19,19,15,12,4,9,9,6,7,3,14,19,22,14,14,19,5,8,4,7,8,4,8,7,6,7,5,4,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,5
"2225",228,204,0,24,26,0,1,20,16,18,16,18,14,2,6,5,2,3,2,14,19,22,14,14,19,5,8,4,7,8,4,7,5,5,4,4,4,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,4
"2226",228,205,0,24,23,0,1,15,17,19,19,12,17,5,9,9,5,5,5,14,19,22,14,14,19,5,8,4,7,8,6,7,7,4,7,6,5,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,6
"2227",228,206,0,24,31,0,1,15,17,21,19,17,12,7,8,9,9,7,7,14,19,22,14,14,19,5,8,4,7,8,7,7,7,7,7,5,7,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,7
"2228",228,207,0,24,23,0,1,17,13,17,19,19,13,6,6,8,2,4,4,14,19,22,14,14,19,5,8,4,7,8,7,5,6,8,6,5,6,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,5
"2229",228,208,0,24,25,0,1,12,13,19,19,19,17,5,8,8,8,8,8,14,19,22,14,14,19,5,8,4,7,8,8,6,6,8,6,6,7,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,7
"2230",228,211,0,24,28,0,1,16,16,18,18,16,15,7,10,10,6,10,6,14,19,22,14,14,19,5,8,4,7,8,6,6,6,5,6,5,6,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,7
"2231",228,212,0,24,27,0,1,14,18,18,16,18,14,6,10,10,6,10,6,14,19,22,14,14,19,5,8,4,7,8,7,6,7,7,6,6,6,0,5.9,8.4,8.6,5.8,7.1,5,0.1,1,6
"2232",228,213,0,24,25,0,1,16,17,17,17,17,16,6,8,9,7,7,6,14,19,22,14,14,19,5,8,4,7,8,7,5,6,7,5,5,7,0,5.9,8.4,8.6,5.8,7.1,5,0.1,0,6
"2233",229,194,0,28,24,1,7,16,16,20,16,18,14,8,9,8,6,7,7,21,17,21,17,12,12,8,7,5,10,10,1,5,5,3,5,3,5,0,7.4,7.2,8.5,7.5,8.5,6,0.4,1,7
"2234",229,195,0,28,27,1,7,15,19,19,19,13,13,8,8,9,9,8,6,21,17,21,17,12,12,8,7,5,10,10,8,9,7,9,5,5,7,0,7.4,7.2,8.5,7.5,8.5,6,0.4,1,7
"2235",229,197,0,28,24,0,7,14,18,20,18,16,14,7,7,7,7,7,4,21,17,21,17,12,12,8,7,5,10,10,4,8,8,5,4,3,3,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,4
"2236",229,198,0,28,23,0,7,15,19,17,19,10,19,6,6,8,6,6,5,21,17,21,17,12,12,8,7,5,10,10,3,4,5,2,2,2,3,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,6
"2237",229,199,0,28,30,1,7,18,18,20,12,20,12,2,2,10,6,10,2,21,17,21,17,12,12,8,7,5,10,10,5,3,6,4,4,4,4,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,3
"2238",229,202,0,28,22,1,7,15,19,19,19,15,12,9,9,9,8,9,4,21,17,21,17,12,12,8,7,5,10,10,2,8,9,4,3,2,4,0,7.4,7.2,8.5,7.5,8.5,6,0.4,1,8
"2239",229,203,0,28,22,1,7,16,20,18,20,18,8,8,3,9,8,9,7,21,17,21,17,12,12,8,7,5,10,10,6,6,9,3,1,2,4,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,8
"2240",229,204,0,28,26,1,7,20,16,18,16,18,14,8,7,8,9,8,7,21,17,21,17,12,12,8,7,5,10,10,3,5,8,5,8,6,3,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,8
"2241",229,205,0,28,23,1,7,15,17,19,19,12,17,10,8,6,5,9,5,21,17,21,17,12,12,8,7,5,10,10,3,5,4,2,3,3,4,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,5
"2242",229,206,0,28,31,0,7,15,17,21,19,17,12,8,8,8,8,8,8,21,17,21,17,12,12,8,7,5,10,10,3,9,8,7,5,4,6,0,7.4,7.2,8.5,7.5,8.5,6,0.4,1,8
"2243",229,207,0,28,23,1,7,17,13,17,19,19,13,7,9,9,9,9,9,21,17,21,17,12,12,8,7,5,10,10,8,5,5,8,3,6,6,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,8
"2244",229,208,0,28,25,0,7,12,13,19,19,19,17,8,8,8,8,8,8,21,17,21,17,12,12,8,7,5,10,10,6,8,7,5,6,3,7,0,7.4,7.2,8.5,7.5,8.5,6,0.4,1,8
"2245",229,211,0,28,28,1,7,16,16,18,18,16,15,7,8,9,7,10,4,21,17,21,17,12,12,8,7,5,10,10,6,5,5,5,5,5,3,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,7
"2246",229,212,0,28,27,0,7,14,18,18,16,18,14,7,7,9,8,9,7,21,17,21,17,12,12,8,7,5,10,10,4,8,7,4,4,3,5,0,7.4,7.2,8.5,7.5,8.5,6,0.4,1,8
"2247",229,213,0,28,25,0,7,16,17,17,17,17,16,8,9,10,8,10,7,21,17,21,17,12,12,8,7,5,10,10,6,8,5,8,5,7,5,0,7.4,7.2,8.5,7.5,8.5,6,0.4,0,7
"2248",230,194,0,42,24,1,5,16,16,20,16,18,14,6,10,9,8,8,6,24,24,24,24,2,2,6,6,6,6,6,3,5,5,2,2,2,2,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,5
"2249",230,195,0,42,27,1,5,15,19,19,19,13,13,6,7,6,6,6,5,24,24,24,24,2,2,6,6,6,6,6,8,7,7,7,6,5,7,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,5
"2250",230,197,0,42,24,0,5,14,18,20,18,16,14,7,7,7,6,7,3,24,24,24,24,2,2,6,6,6,6,6,7,6,7,6,5,5,6,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,4
"2251",230,198,0,42,23,0,5,15,19,17,19,10,19,5,5,5,5,5,6,24,24,24,24,2,2,6,6,6,6,6,9,8,8,7,5,6,7,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,5
"2252",230,199,0,42,30,1,5,18,18,20,12,20,12,2,4,4,4,10,4,24,24,24,24,2,2,6,6,6,6,6,8,6,6,5,5,6,7,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,2
"2253",230,201,0,42,25,1,5,15,17,17,17,17,15,8,8,8,9,9,8,24,24,24,24,2,2,6,6,6,6,6,9,8,9,9,5,5,7,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,1,8
"2254",230,202,0,42,22,1,5,15,19,19,19,15,12,5,9,8,8,8,5,24,24,24,24,2,2,6,6,6,6,6,7,6,7,5,5,3,3,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,5
"2255",230,203,0,42,22,1,5,16,20,18,20,18,8,4,6,6,7,7,3,24,24,24,24,2,2,6,6,6,6,6,7,7,8,7,5,4,7,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,3
"2256",230,204,0,42,26,1,5,20,16,18,16,18,14,6,8,7,7,6,6,24,24,24,24,2,2,6,6,6,6,6,5,8,8,7,7,3,3,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,7
"2257",230,205,0,42,23,1,5,15,17,19,19,12,17,5,5,6,2,9,3,24,24,24,24,2,2,6,6,6,6,6,6,8,8,8,5,6,7,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,3
"2258",230,206,0,42,31,0,5,15,17,21,19,17,12,7,7,7,7,7,7,24,24,24,24,2,2,6,6,6,6,6,6,8,9,8,7,7,6,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,1,6
"2259",230,207,0,42,23,1,5,17,13,17,19,19,13,4,7,6,4,4,4,24,24,24,24,2,2,6,6,6,6,6,9,7,7,7,6,7,8,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,4
"2260",230,208,0,42,25,0,5,12,13,19,19,19,17,9,9,9,9,9,9,24,24,24,24,2,2,6,6,6,6,6,9,8,7,8,7,7,7,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,1,9
"2261",230,211,0,42,28,1,5,16,16,18,18,16,15,6,9,8,9,8,8,24,24,24,24,2,2,6,6,6,6,6,9,7,7,7,5,7,8,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,1,8
"2262",230,212,0,42,27,0,5,14,18,18,16,18,14,6,6,6,6,6,5,24,24,24,24,2,2,6,6,6,6,6,7,6,6,6,6,7,6,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,5
"2263",230,213,0,42,25,0,5,16,17,17,17,17,16,5,8,8,7,7,8,24,24,24,24,2,2,6,6,6,6,6,9,8,8,8,6,8,9,0,5.7,7.2,6.9,6.5,7.2,5.6,0.2,0,6
"2264",231,194,0,30,24,0,1,16,16,20,16,18,14,8,10,9,8,8,7,19,21,23,23,2,12,8,8,8,9,3,5,4,6,5,6,4,4,0,6.2,7.2,7.4,7.4,7.6,6,0.3,1,7
"2265",231,195,0,30,27,0,1,15,19,19,19,13,13,6,10,9,8,10,9,19,21,23,23,2,12,8,8,8,9,3,6,8,8,8,4,6,8,0,6.2,7.2,7.4,7.4,7.6,6,0.3,0,9
"2266",231,197,0,30,24,0,1,14,18,20,18,16,14,10,10,10,10,10,10,19,21,23,23,2,12,8,8,8,9,3,9,5,6,6,6,9,8,1,6.2,7.2,7.4,7.4,7.6,6,0.3,1,10
"2267",231,198,0,30,23,0,1,15,19,17,19,10,19,5,5,5,4,4,5,19,21,23,23,2,12,8,8,8,9,3,3,6,5,1,7,5,3,0,6.2,7.2,7.4,7.4,7.6,6,0.3,0,5
"2268",231,199,0,30,30,0,1,18,18,20,12,20,12,3,3,3,8,8,2,19,21,23,23,2,12,8,8,8,9,3,9,4,6,6,6,7,7,0,6.2,7.2,7.4,7.4,7.6,6,0.3,0,3
"2269",231,201,0,30,25,0,1,15,17,17,17,17,15,8,8,8,7,8,3,19,21,23,23,2,12,8,8,8,9,3,6,6,6,5,7,8,5,0,6.2,7.2,7.4,7.4,7.6,6,0.3,0,6
"2270",231,202,0,30,22,0,1,15,19,19,19,15,12,6,8,8,9,8,6,19,21,23,23,2,12,8,8,8,9,3,6,6,7,4,6,4,5,0,6.2,7.2,7.4,7.4,7.6,6,0.3,0,7
"2271",231,203,0,30,22,0,1,16,20,18,20,18,8,5,5,8,6,9,4,19,21,23,23,2,12,8,8,8,9,3,8,8,8,5,5,6,7,0,6.2,7.2,7.4,7.4,7.6,6,0.3,0,4
"2272",231,204,0,30,26,0,1,20,16,18,16,18,14,7,7,9,8,7,8,19,21,23,23,2,12,8,8,8,9,3,6,3,6,7,10,6,5,0,6.2,7.2,7.4,7.4,7.6,6,0.3,0,8
